1,19.446136474609375
2,0.0
3,19.457298278808594
4,19.408599853515625
5,19.444461822509766
6,19.45969009399414
7,19.418291091918945
8,19.438501358032227
9,0.0
10,19.472082138061523
11,19.473243713378906
12,19.478830337524414
13,19.448705673217773
14,19.390478134155273
15,19.443124771118164
16,19.395591735839844
17,19.456192016601562
18,19.411293029785156
19,16.889999389648438
20,0.0
21,19.461196899414062
22,19.417861938476562
23,19.447154998779297
1,19.460691452026367
2,19.476730346679688
3,19.448429107666016
4,19.47382354736328
5,19.4665584564209
6,19.451805114746094
7,19.42612075805664
8,19.481779098510742
9,9.790106773376465
10,19.40235137939453
11,19.468923568725586
12,19.471433639526367
13,19.401012420654297
14,19.422218322753906
15,19.469589233398438
16,2.0900001525878906
17,19.447771072387695
18,19.41791343688965
19,19.448867797851562
20,19.4478759765625
21,19.410463333129883
22,19.44849395751953
23,19.45035171508789
24,19.41295623779297
25,19.4510555267334
26,19.45657730102539
27,19.41114616394043
28,19.443897247314453
29,19.4417781829834
30,19.473894119262695
31,19.432100296020508
32,19.47793960571289
33,19.42392349243164
34,19.418460845947266
35,19.48160743713379
36,19.4075927734375
37,19.40546989440918
38,19.42315673828125
39,19.39975357055664
40,19.473270416259766
41,19.44237518310547
42,19.424026489257812
43,19.436019897460938
44,0.0
45,19.464008331298828
46,19.444019317626953
47,19.394908905029297
48,19.43572425842285
49,19.4586124420166
50,19.446624755859375
51,19.41280746459961
52,19.451147079467773
53,19.396263122558594
54,19.434982299804688
55,19.466943740844727
56,19.448368072509766
57,19.433429718017578
58,2.79036283493042
59,19.459089279174805
60,19.443300247192383
61,19.4741153717041
62,19.452091217041016
63,19.451738357543945
64,19.430400848388672
65,19.429542541503906
66,19.422197341918945
67,0.0
68,19.427452087402344
69,6.99015998840332
70,19.453392028808594
71,19.425037384033203
72,6.590170860290527
73,19.466259002685547
74,19.443218231201172
75,7.090000152587891
76,19.45572280883789
77,9.289999961853027
78,19.47256851196289
79,19.400611877441406
80,19.41839599609375
81,19.42925262451172
82,19.437808990478516
83,19.409542083740234
84,19.430503845214844
85,19.43692970275879
86,0.9905915260314941
87,19.44865608215332
88,19.4134578704834
89,19.438405990600586
90,13.290000915527344
91,19.417343139648438
92,19.400421142578125
93,19.42584991455078
94,19.46819496154785
95,19.461837768554688
96,19.42565155029297
97,19.440040588378906
98,19.473556518554688
99,19.463592529296875
100,19.47808837890625
101,19.432899475097656
102,19.483257293701172
103,19.438528060913086
104,19.41770362854004
105,19.398582458496094
106,19.394676208496094
107,19.438261032104492
108,10.889999389648438
109,19.45721435546875
110,19.4769287109375
111,19.42120361328125
112,19.458423614501953
113,19.471853256225586
114,19.45110511779785
115,19.460920333862305
116,19.439849853515625
117,19.290000915527344
118,12.290000915527344
119,19.467193603515625
120,11.890000343322754
121,19.474477767944336
122,19.4538631439209
123,19.434480667114258
124,19.456478118896484
125,19.459083557128906
126,19.431777954101562
127,19.448150634765625
128,19.480426788330078
129,19.46935272216797
130,19.382896423339844
131,19.428466796875
132,19.43476104736328
133,19.43547821044922
134,14.290000915527344
135,19.47003936767578
136,8.390129089355469
137,19.423595428466797
138,19.43808364868164
139,19.47661590576172
140,19.462352752685547
141,19.427291870117188
142,8.990118026733398
143,19.431955337524414
144,19.442821502685547
145,19.426692962646484
146,12.489999771118164
147,19.438974380493164
148,19.45620346069336
149,19.457740783691406
150,19.457366943359375
151,19.439361572265625
152,19.455829620361328
153,19.47669219970703
154,19.453832626342773
155,19.41917610168457
156,19.41477394104004
157,19.47353744506836
158,19.458322525024414
159,2.590381145477295
160,19.392555236816406
161,19.432106018066406
162,19.457801818847656
163,19.431793212890625
164,19.446147918701172
165,19.469621658325195
166,19.417644500732422
167,19.47466278076172
168,19.412038803100586
169,19.472206115722656
170,19.417320251464844
171,12.590076446533203
172,19.44037437438965
173,19.481212615966797
